,Fréquence,Puissance,Classe
679,2828.720712501715,7.814008587339574,0
680,3214.160772105912,6.114750330353936,1
681,4144.883029636,5.95244221778999,5
682,2731.8889161161555,7.2339777556323,0
683,3249.220291190459,5.749752742821829,1
684,3242.5671372934557,7.160924623531801,0
685,3025.8870101635216,5.398721307331162,1
686,3203.29440019035,5.992151709274941,1
687,2527.8689314082803,6.393778854869716,2
688,2472.4536199271333,7.703424750295208,2
689,2346.2898217298657,6.548803580009109,2
690,4299.386582838332,6.047613143987457,5
691,2630.978510052749,8.546719854962303,3
692,4093.1980664896437,5.610403749670418,5
693,2593.8331725669927,9.382225679611278,3
694,2488.983423188417,9.656476596089806,3
695,3138.294391678306,5.5257023287495555,1
696,2680.353827760284,7.756823477087787,0
697,4840.853893898607,4.467989299043915,4
698,2671.40924913184,7.61246097785759,0
699,4641.103344907567,4.215141700413913,4
700,4041.4321366399454,5.5627685229319415,5
701,5142.668892460397,4.487952763619923,4
702,2475.3959600876306,8.989112161161936,3
703,3976.051804825357,5.775252683157547,5
704,3958.423366382428,6.071097190313036,5
705,2976.6036061948594,6.424519875637976,1
706,4824.133761963051,4.2722391679669505,4
707,2788.2010947963126,7.457482455670231,0
708,2396.5817829955563,6.908660458098611,2
709,2738.5178112770764,6.249569567171131,1
710,2723.410702494875,7.072234134003861,2
711,4768.146802735456,4.4606900350871115,4
712,3968.0904862714947,5.6786260091867495,5
713,4455.008069244994,5.731158774307473,5
714,4529.898211568606,3.76618560379431,4
715,4166.064160228343,5.923772276432523,5
716,3945.8876163097257,5.906290861865995,5
717,3970.837382918103,5.761487560157974,5
718,2816.8319828916724,6.861587707831144,0
719,4833.3265788304325,4.254281626226588,4
720,2673.387399315549,9.309435116282888,3
721,3843.104785107041,5.989099618992457,5
722,2417.4808679811176,6.932638000047513,2
723,2622.896579562011,8.857425972108846,3
724,3334.8206308686285,5.367349956738855,1
725,2464.2706980808334,6.978195345778374,2
726,3141.2455525314285,7.893145044014806,0
727,4059.7616539657174,5.714689625519047,5
728,2267.935079098038,8.697337076797465,3
729,2423.9528912094056,7.188545767872829,2
730,2801.263962661019,8.459315614068462,3
731,5105.006824356703,4.154999328245895,4
732,3207.7505713181067,6.335626538217068,1
733,3995.838350181166,5.408231438851587,5
734,4896.225154253034,4.815231938323987,4
735,3000.962075266036,7.529576711831886,0
736,3614.6865286150246,5.88611047638973,1
737,2600.9537548535786,7.666594316481721,2
738,4476.991261381252,4.025600494170156,4
739,2247.9892646638423,6.600404654395324,2
740,2836.3615039985284,6.776949477733605,2
741,4068.0119949443083,5.71432021382719,5
742,3635.7933966191317,5.259597285592099,1
743,2373.0926436831314,9.400400027082597,3
744,2253.2738174771175,8.980266786458646,3
745,2603.5100988130444,7.119814885464384,2
746,2266.787633861019,9.059944261853802,3
747,4006.9663503113843,5.971987791166123,5
748,3195.2490389280742,5.981665822190381,1
749,3288.9816783248507,5.890251734759291,1
750,3729.206692795143,5.9952693772720655,5
751,4957.309770343169,3.799140228332624,4
752,4864.843750085322,5.18434781415827,4
753,3186.0534643664037,6.065853371788271,1
754,4765.108116649511,4.66923659882001,4
755,2556.104042228348,9.24199479124864,3
756,2968.847490003767,5.781963191830304,1
757,2942.4708275372973,7.8914608423928545,0
758,2740.1670371907408,7.261576279454002,0
759,3025.7491087362205,7.039454852979944,0
760,3494.6696051003196,6.218270177704541,1
761,5030.231300876861,4.158830831208816,4
762,3008.826817264924,5.8728067445957315,1
763,3318.2442399892834,6.073000095655603,1
764,2465.7932315238936,7.1450414812323455,2
765,3515.100808837038,6.125201472655106,1
766,3169.045278335067,6.082105947329991,1
767,3398.3362146183026,6.136838483531242,1
768,2289.979298599951,9.24528825923791,3
769,3399.72433748862,5.889910576224204,1
770,2321.983632200017,6.854932629373219,2
771,2379.3890480610166,8.328281904417135,3
772,2322.9511270480643,6.374048355691807,2
773,2898.8619854222643,6.886723779984568,0
774,2451.562929738832,7.368705143871077,2
775,3048.8621102052903,6.9994796938595725,0
776,3049.470036800987,6.327667194781116,0
777,4016.3038699346716,6.051626224730237,5
778,3055.909361156892,5.859792927361317,1
779,2493.555828884202,6.573357306616018,2
780,4947.307937919986,4.182923310341081,4
781,2842.7963489367685,7.29160783095692,0
782,2445.0193881351483,6.350240105273558,2
783,5229.83521664158,4.372480083454582,4
784,5148.738342045793,4.074865575049117,4
785,2533.0288173484223,8.97084532132441,3
786,2315.2815274651975,7.383510518407611,2
787,2619.5317682175555,9.251152894473169,3
788,3418.222290841368,5.87503384394807,1
789,3080.42392829558,5.974276228290483,1
790,2817.2683398611825,8.908562985082968,3
791,4002.761339569639,6.110257939032694,5
792,2450.9392298267926,6.777696808320243,2
793,2218.8705507947807,6.986290198860442,2
794,3978.9462728104263,5.918896772356051,5
795,3302.933010850326,5.9431071051371225,1
796,3777.375134286592,5.387026185817335,5
797,2555.2966776712447,8.966000370345462,3
798,3159.5449290581137,7.471724793905852,0
799,4374.1646796784225,6.113665156746671,5
800,4730.748290467534,4.407772134719616,4
801,4816.6807599978165,4.030712134797003,4
802,2391.5116121856668,9.001985805970282,3
803,3137.40576899014,5.413470170258864,1
804,3560.2097278132987,6.3017064034982715,1
805,4845.709434045769,4.067623877341374,4
806,2755.5102433708525,7.85848498812423,0
807,2811.5920492226137,6.054699255312429,1
808,2132.294600516459,7.159308186726247,2
809,3376.752334732356,5.906065705491817,1
810,2193.0563002206627,8.811591182372254,3
811,2482.6458221169814,9.336998662199884,3
812,4289.163698107456,5.535661876523438,5
813,3071.450921820908,6.175938584670113,1
814,3151.6965492914796,7.5635915834282965,0
815,2662.496052915408,9.22918417079531,3
816,2878.554266969493,7.443695960961799,0
817,3892.948096833258,6.411854295069072,5
818,2410.659001293484,6.8528288004121904,2
819,2269.372691463043,8.729902290742913,3
820,2383.0500683049577,9.485708760385567,3
821,3887.8301669742214,5.486293655319971,5
822,3582.3534416583243,5.818281984492038,1
823,2197.8206974180002,6.4702157421314395,2
824,2366.7668176610623,6.850723937723965,2
825,3080.724598961396,5.698255060596077,1
826,2377.730694681807,6.660236838019752,2
827,3068.4091231427988,7.390262721738028,0
828,3074.975384891064,5.856958828404827,1
829,3363.5143314550646,6.25091161151404,1
830,2312.669057301698,9.27600446961221,3
831,4844.107899073619,4.656060678820959,4
832,2651.782835532552,9.910478740334515,3
833,4162.766010543451,5.187335166550126,5
834,4708.337277416593,3.997249031943108,4
835,2790.5674554342263,7.59146529649548,0
836,3963.120347654769,5.587488541334266,5
837,2449.882523552727,6.844331490036765,2
838,4794.825401635632,5.080722164422228,4
839,4688.309081413817,4.207657209399401,4
840,4674.738915858726,4.0093240751122945,4
841,3107.9685178869986,7.714603954814177,0
842,3276.2166105446527,8.02444780531189,0
843,3200.9412886293176,5.747461826102466,1
844,2454.3631489963495,6.665126551078385,2
845,3421.5225578111317,7.419801436687519,0
846,3796.7842991051784,5.6178563679327596,5
847,2344.051375441829,6.476930859408182,2
848,2546.3226937426343,6.388558102621541,2
849,4176.984635797955,5.542576665903029,5
850,3194.3587908670074,6.450987542894758,1
851,2178.644958401678,6.3272864644162015,2
852,4866.646063521151,4.348785354956891,4
853,2314.5880740864764,9.378779646783922,3
854,3386.227889701756,6.014697409310523,1
855,3932.4314295604345,5.961980460312342,5
856,4876.048055824605,4.490073990400873,4
857,3094.7070578783987,6.795881235109077,0
858,2964.7955427931743,7.141491933669499,0
859,2457.0849439542926,9.137189426225897,3
860,2372.803752471656,6.964211058295295,2
861,2957.3354872538316,7.393782186835305,0
862,4477.049499175508,4.1300724007396745,4
863,2394.118986590628,6.239952821626262,2
864,2834.794235541486,7.449436520661516,0
865,2363.3684799708935,9.095441748233528,3
866,4875.125132901371,4.969910505069155,4
867,2687.3557000130136,6.871623325791205,2
868,4146.667493057219,6.129827886559545,5
869,2684.9502869119256,7.228081284420159,2
870,3256.337103481006,6.061173820564109,1
871,2226.5688874403113,9.139464828792056,3
872,3200.127080629585,7.868551734166504,0
873,2463.30950082466,6.979207268068356,2
874,2577.6646073818756,9.312332564413515,3
875,4050.030373614081,5.128082065907691,5
876,3869.571899603616,5.470329750083691,5
877,3133.9573926924695,4.685491425052101,1
878,2176.924408056444,6.669801387407962,2
879,3732.2019429214215,6.186425005262896,5
880,2547.215439383841,9.66136928347773,3
881,2375.241818825614,7.232684292767909,2
882,2632.7148169191155,9.121237083847534,3
883,2995.043186213685,7.597500042729656,0
884,4807.944879839939,3.959919101267836,4
885,4441.9991170986195,5.440139822421832,5
886,2547.268801453388,6.214775211097098,2
887,2526.1005705089888,8.902205969885374,3
888,4669.443884216335,4.072277505049123,4
889,2590.7282765871873,6.997372808459437,2
890,2571.7097422006677,8.89542962217539,3
891,5117.05137027468,4.585311557994124,4
892,2961.2264774148452,7.321949420395812,0
893,4555.627058075063,5.837586972547506,5
894,2615.953077537555,7.578897014449284,0
895,3097.6870728924796,6.789921879627441,0
896,2476.080444073433,7.078350253471575,2
897,4278.8714967770875,5.11698364615887,5
898,3346.5492823845784,5.620946367967841,1
899,2302.1306614263967,6.339172381435285,2
900,4842.5917384627555,4.436220257093972,4
901,4388.092583832307,5.675478961437918,5
902,3159.111161227711,7.374700260115442,0
903,3198.9800705378007,5.376590299114179,1
904,2410.8140534117474,8.329547883695158,3
905,2654.4541108755357,9.249189759286185,3
906,3051.3098908145234,5.456623877243419,1
907,3936.966529853737,6.1880832826045316,5
908,2460.1197899434496,9.057605696610533,3
909,2557.244890420767,7.239173214439103,2
910,2896.7220587946244,7.499385839460722,0
911,2469.436650731199,8.719275065223957,3
912,4060.072377500513,6.086243065472164,5
913,4062.6792060894663,5.909716312164461,5
914,3516.434164475552,6.59178436993855,1
915,2454.420018204127,6.8766304872501625,2
916,3280.2160173655857,6.712366071565991,1
917,2824.074162876783,8.868695729137073,3
918,2326.199655042835,6.493014027166065,2
919,2194.105554818668,9.226353899910697,3
920,2942.8501077965725,5.599319291669448,1
921,3135.0610229522676,5.699831551118621,1
922,2842.491551997185,7.707277615330375,0
923,3736.5187698412838,5.639465351831463,5
924,3823.2771322442773,6.3546139791626945,5
925,4191.488926462658,6.035612944419314,5
926,4255.949895063931,6.329096177363754,5
927,2418.4255336483266,6.728037799691782,2
928,3245.220906812914,5.942477189340551,1
929,4546.101316368282,4.603854784546117,4
930,2579.150528701334,6.491145521344757,2
931,3457.4093051611285,5.9298910895095025,1
932,3976.920812042695,6.310144445954899,5
933,3167.583405472069,5.783048754790044,1
934,2823.294575689605,5.538835249317955,1
935,2318.0499054089896,8.545476399431763,3
936,2336.854225840902,6.27169147434082,2
937,4061.577190205344,6.306478305137473,5
938,3251.4491317526736,5.191323504689835,1
939,3431.704561455557,5.810262326434257,1
940,2235.1367353782293,6.19641205773119,2
941,3439.391353052165,6.017835091140557,5
942,4642.248289289753,5.02150041374681,4
943,2966.2566849006735,7.588364991573807,0
944,2138.0736430201805,9.087414791364985,3
945,4055.4432127887408,5.726364959165183,5
946,3026.403891817533,5.8325130101371405,1
947,4124.987560590721,5.328709841449429,5
948,3269.29112648384,6.601016159234325,1
949,4281.59606966078,5.322357896562104,5
950,2961.804204027462,6.9694668982552965,0
951,3074.4389724398025,7.4720731321696405,0
952,3563.432423070809,5.850753278048235,1
953,2550.4738681754925,9.506636149305722,3
954,2940.479047221634,5.887388322348885,1
955,2639.248587386804,8.690307330799008,3
956,2454.2757131558287,7.3722055220346,2
957,2205.0802465652746,7.485677704106836,2
958,2597.753359749975,9.261246978685893,3
959,3967.727650206141,6.269235777344105,5
960,4036.6385921729666,6.320329891553341,5
961,2738.1897158347906,7.311787396901498,0
962,2461.993903972482,9.160363304103516,3
963,2495.45724426373,8.463732988081961,3
964,2900.078337807731,7.499243884993367,0
965,2652.5867591052875,9.003139859973844,3
966,4534.550101040972,4.340017112734754,4
967,2438.7584504727047,7.438408915611477,2
968,2491.653956863407,8.763738995244974,3
969,2517.639132967031,7.170036572532517,2
970,4005.5708410749558,6.358818675184471,5
971,4445.608610784554,5.0936718470570534,5
972,3121.86831270236,7.485374303948907,0
973,3122.9934040019784,7.579221424340692,0
974,3189.592686850384,7.698809789640815,0
975,4211.473374473659,5.844198024428065,5
976,2646.8811981613712,7.351608185266189,0
977,3391.487246900383,6.453934273529268,1
978,4669.311208758308,4.0741362338827525,4
979,2348.6455548342246,6.013591227366556,2
980,2517.383243525907,9.47707045908984,3
981,2145.270454102608,8.821540821606675,3
982,3268.4765823044827,7.354640991845455,0
983,3005.145996123712,7.275991922868471,0
984,3819.5473552228186,5.816323039099325,5
985,2680.9479015705097,8.616931250534444,3
986,4691.6966814429115,4.003122375959817,4
987,3372.5481530085963,5.935252717036737,1
988,4839.985544910275,4.580423975275647,4
989,4879.593033012369,4.6781766131225675,4
990,2197.341685611178,6.379104593815327,2
991,3124.5972879619676,5.9764840186592005,1
992,2821.7481683946985,8.053910135514469,0
993,3588.3238970693874,5.207356273978147,5
994,4826.813497498668,4.207733166651323,4
995,2686.7155632834633,6.6488943001367575,2
996,2366.957214435664,9.335848334665583,3
997,4853.717790730656,5.327332874727935,4
998,2309.1597260539834,8.937926695110576,3
999,2412.7032753440294,8.562675732965108,3
1000,4204.534586445418,5.929181707646805,5
1001,3000.6502528123447,7.587969305192646,0
1002,2277.010310655519,7.001945877635045,2
1003,2490.1888780939717,8.989293243798565,3
1004,2839.2020476859575,7.228228572431331,0
1005,2730.8762011525523,9.015637583736924,3
1006,2790.846881871861,8.80132550719743,3
1007,4144.18873758864,5.508631245678305,5
1008,3104.1197190754483,7.59968903184822,0
1009,2736.6307995162897,7.797034892133451,0
1010,5038.201879626652,4.6620126225417255,4
1011,3142.9450618226842,5.671441256227942,1
1012,3354.249172969038,8.028910213925545,0
1013,2196.1098752370826,9.804796464166861,3
1014,4127.433977668042,5.212297828157277,5
1015,2984.4747012370417,6.217931655468272,1
1016,2358.17903873445,6.461770880475877,2
1017,3558.9794297062235,6.177749089715748,1
1018,2448.4164926096823,6.316797177777414,2
1019,2671.4494076024343,6.895180043111088,2
1020,2809.258628008765,6.690340707189104,2
1021,2454.5185214924772,8.507005144656024,3
1022,3723.536418005682,6.052127690227986,5
1023,3905.8251890861015,5.6258220203428735,5
1024,5173.6408827864925,3.791755186885527,4
1025,2710.1984644177874,6.344582833019873,2
1026,2683.498906369517,6.691807716230277,2
1027,2778.471767574406,7.298311587072021,0
1028,3299.287754114473,7.502395399546709,0
1029,3143.185302792935,5.586094118543473,1
1030,3860.228046618273,5.349135526945956,5
1031,2513.7659011384358,6.974925199845626,2
1032,2892.195404191371,7.315783197121641,0
1033,4127.922594100116,5.809962086193425,5
1034,3658.854654294646,5.366370676867001,5
1035,2589.683981967982,8.788097099150557,3
1036,3448.7109125800544,5.651187143770005,1
1037,2274.661872811617,9.564445436327638,3
1038,2565.2273499056737,8.638682581475877,3
1039,4799.731276204633,4.7808209572873865,4
1040,2551.960721440835,8.82306322228075,3
1041,3876.099423326606,5.746264259340782,5
1042,2541.9390308943534,6.833775173392874,2
1043,4155.056446860218,5.741461815362984,5
1044,2735.0360866501296,8.214152771611491,0
1045,2885.9505319088003,5.877094985126264,1
1046,2722.219635908369,6.494846797578589,2
1047,4164.937635750474,6.28571605130172,5
1048,3137.987020487689,7.3369208652873965,0
1049,3190.337311309211,5.239668722224367,1
1050,4762.4495893518915,4.067271512375764,4
1051,2732.7660825315256,6.964150685492193,2
1052,2931.242609068817,5.667925588624256,1
1053,3059.2947534267796,6.126263432605222,1
1054,4110.498985558357,5.713565301961039,5
1055,3040.640714633528,5.5443717843858575,1
1056,4881.951612283327,5.09667348834409,4
1057,2569.6080986970724,8.681050207137423,3
1058,3428.0746530652445,4.8802747804344335,1
1059,2103.1367405965543,8.7476229592989,3
1060,4742.333922618086,4.560092225244104,4
1061,2928.280032440167,7.788775862184089,0
1062,3438.154005225311,6.102349025509657,1
1063,2809.153866762445,5.688166793622271,1
1064,3076.830036009507,6.423086963232511,1
1065,4011.5161317729026,6.1031190418251215,5
1066,2821.395676166089,9.327595272501217,3
1067,2568.887842344503,8.730784294942227,3
1068,4096.7382633313755,5.796384648590671,5
1069,2882.630057328634,8.176409788743513,0
1070,2306.3835540358555,8.446309962743946,3
1071,4083.929600095346,5.415850378932297,5
1072,2598.585276717203,7.344672156215777,2
1073,4805.475260630967,4.4773977741465965,4
1074,2598.456145255057,6.646447384625228,2
1075,2956.497357681549,5.669776165260963,1
1076,3387.6017446398637,5.857905659577182,1
1077,4677.127360993371,5.070200389983494,4
1078,4584.5249535735775,4.462421871107113,4
1079,2592.5282962472943,6.742920456669097,2
1080,2830.747195726688,7.376850481220707,0
1081,2612.534250508192,5.99411757237672,2
1082,2313.0815693818085,9.134402125617404,3
1083,4053.9347276024296,6.40743800746893,5
1084,2938.127364440198,8.33939369627106,0
1085,2159.491586112308,9.238746862641595,3
1086,1913.6706215966299,9.486650596951039,3
1087,2467.1311563083136,9.521159781422094,3
1088,3920.5055202499034,6.211236927749493,5
1089,2421.283132453648,8.927239583923217,3
1090,3312.173247304362,6.323137509359293,1
1091,3191.5664940234583,5.508747869974578,1
1092,5360.59719145828,4.1519843982058475,4
1093,2447.784699366672,7.025464020391129,2
1094,2426.122178388166,6.965613519283574,2
1095,4738.537417780027,4.33925500172065,4
1096,2646.44075855404,8.917104304631435,3
1097,5005.481542854799,4.180736138379974,4
1098,2873.7296048713715,7.68484761668918,0
1099,3110.9316719909257,5.483196605951402,1
1100,3209.463651651456,6.232511021781997,1
1101,3026.929505451417,7.680241831141956,0
1102,3269.8160899230666,4.9757109366557755,1
1103,4913.347103296881,4.854858411356685,4
1104,3094.1546587607745,6.353716320776219,1
1105,3018.2142782335,6.029875528778402,1
1106,2184.583468956848,9.794886909216478,3
1107,2412.566961892775,6.78519038622113,2
1108,3259.399497512143,6.756810011200249,1
1109,2479.955576229525,6.889171640637481,2
1110,4664.941897645253,4.505155534707991,4
1111,3914.883610869951,5.609670291387637,5
1112,2518.5479217925235,7.027701559897534,0
1113,3680.0141371996892,6.025478908412693,5
1114,2830.768812797912,9.200612396890437,3
1115,4651.917759255267,3.8704382701555886,4
1116,3725.8168795972024,5.560287573367325,5
1117,2171.0893731006568,9.624412861819371,3
1118,3907.3170629409638,5.640052847001022,5
1119,4039.045346661972,5.955402513948004,5
1120,4365.0905413488545,6.442641576680536,5
1121,2194.5339404919373,8.598860202631077,3
1122,2277.7129560519134,8.486587279390038,3
1123,2445.0611229492347,8.434230615053417,3
1124,2942.920455739273,7.86780181974228,0
1125,3054.7013414205235,6.341803996856909,1
1126,2511.659859969624,9.644769605835055,3
1127,4796.411726253634,3.7653552230124006,4
1128,3252.0286503113903,6.3367227343629775,1
1129,3111.871852193889,6.868930118789573,1
1130,3305.0612581861183,6.015586952729054,1
1131,2256.508528084492,6.826170516645389,2
1132,2895.8244000844725,7.340952626321405,0
1133,2179.826872674938,8.392882750317602,3
1134,3262.9765107877965,7.777725073136269,0
1135,2284.360047520116,9.59081768635817,3
1136,2875.7760031303837,6.301382574788602,2
1137,2388.8309417822475,8.83856658916683,3
1138,2715.5637679758147,7.82446298061498,0
1139,4838.519525997047,5.330292204900196,4
1140,2748.7840997872713,7.457570329056165,0
1141,3024.5640392177493,7.080338264153565,0
1142,2246.5621171164516,6.909362021496681,2
1143,2274.861378517712,7.200600073025126,2
1144,2487.7296957603126,6.735776336979969,2
1145,3305.6684775292033,5.755851670690335,1
1146,4022.5811647318055,5.809066804837461,5
1147,4038.032746193584,5.962042270361277,5
1148,4608.102138413862,3.9265855212555136,4
1149,4224.71081753488,6.192026764633154,5
1150,2754.711184319491,6.004542412980687,1
1151,2793.514578081168,5.953437412665474,1
1152,4767.643130961156,4.349889400615356,4
1153,2575.9826848512707,9.153111045933992,3
1154,2688.803158828619,8.97082133560028,3
1155,2618.4826509854174,7.6170780820741415,0
1156,1870.2198786365925,9.378332031471107,3
1157,2507.894387246994,6.766555137445046,2
1158,4804.4944647032235,4.118190672145149,4
1159,3782.7114297464022,5.829926314935408,5
1160,2661.5013647840365,7.462009095031908,0
1161,2146.709252592453,7.32347715600238,2
1162,2334.126740868747,7.238881072051046,2
1163,3227.3524736311074,5.473109019210474,1
1164,3124.311363153481,6.963152041274448,0
1165,3135.5061076938932,5.726414209709993,1
1166,4283.4634247176655,5.529951879853693,5
1167,2608.8150836239092,6.549866599695437,2
1168,2797.4156306620207,8.20073027859139,0
1169,3255.1312021044305,5.420519185478783,1
1170,4824.4099233761635,4.166557430715555,4
1171,4820.320099665883,4.1694300550358205,4
1172,4110.774057231334,5.80011804101239,5
1173,4498.00833475981,4.7427122079441695,4
1174,5059.93911539227,3.8254118154960928,4
1175,4573.9124873446735,5.0169233238009685,4
1176,4841.830098789559,4.5243537708646295,4
1177,2179.8582378854508,8.845016896811082,3
1178,2831.250798116083,8.051255119050094,0
1179,3510.306384737293,6.112470146282357,1
1180,2299.3925641185024,6.823209100953912,2
1181,2402.7219952123514,8.737384488810017,3
1182,5066.152538392857,4.086633518376538,4
1183,3032.9550069420306,6.428936793828472,1
1184,2698.1948852859614,9.164554783841423,3
1185,2850.197553879889,7.341535605457372,0
1186,2572.9767449179667,6.943873501248314,2
1187,2645.0204390647905,9.280126817660317,3
1188,4730.083660372399,4.068470300459086,4
1189,4976.30965299837,4.331469829204025,4
1190,4422.855223864036,5.28201276839075,5
1191,5001.556868672134,4.331644401833666,4
1192,3275.867317580935,6.11196489280042,1
1193,2881.476241214443,7.324562099277972,0
1194,2907.4835333332667,7.4756643638592895,0
1195,3085.365067218737,7.576566080149045,0
1196,3006.4481356606016,5.76397130113643,1
1197,4856.598664000425,4.666638179077678,4
1198,2769.6176981950484,6.818795858640731,0
1199,4006.44758521197,5.524299596984713,5
